LAST EDITED DATE	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	OBSERVER ORCID ID	SAMPLING EVENT IDENTIFIER	OBSERVATION TYPE	PROTOCOL NAME	PROTOCOL CODE	PROJECT NAMES	PROJECT IDENTIFIERS	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	CHECKLIST COMMENTS	
2023-10-21 14:24:04.25616	Colombia	CO	Vaupés	CO-VAU							Vaupés, CO (1,135, -70,122)	L10331801	P	1.1353884	-70.1219050	2023-10-14	06:21:00	obsr227821		S152675909	Traveling	Traveling	P22			73	0.850		7	1	G11010471		
2023-10-21 14:24:04.25616	Colombia	CO	Vaupés	CO-VAU							Vaupés, CO (1,135, -70,122)	L10331801	P	1.1353884	-70.1219050	2023-10-14	06:21:00	obsr1217628		S152574826	Traveling	Traveling	P22			73	0.850		7	1	G11010471		
2023-11-04 14:24:43.728269	Colombia	CO	Vaupés	CO-VAU							Vaupés, CO (1,135, -70,122)	L10331801	P	1.1353884	-70.1219050	2023-10-14	06:21:00	obsr2884474		S153733984	Traveling	Traveling	P22			73	0.850		7	1	G11010471		
2024-10-15 01:01:28.569269	Colombia	CO	Vaupés	CO-VAU							Vaupés, CO (1,135, -70,122)	L10331801	P	1.1353884	-70.1219050	2023-10-14	05:56:00	obsr435822		S152579333	Stationary	Stationary	P21			20			7	1	G11010472		
2024-10-15 01:01:28.596882	Colombia	CO	Vaupés	CO-VAU							Vaupés, CO (1,135, -70,122)	L10331801	P	1.1353884	-70.1219050	2023-10-14	05:56:00	obsr1318794		S153434086	Stationary	Stationary	P21			20			7	1	G11010472		
2024-10-15 01:01:28.53976	Colombia	CO	Vaupés	CO-VAU							Vaupés, CO (1,135, -70,122)	L10331801	P	1.1353884	-70.1219050	2023-10-14	05:56:00	obsr771766		S152572363	Stationary	Stationary	P21			20			7	1	G11010472		
2024-10-15 01:01:28.611409	Colombia	CO	Vaupés	CO-VAU							Vaupés, CO (1,135, -70,122)	L10331801	P	1.1353884	-70.1219050	2023-10-14	05:56:00	obsr2884474		S159503157	Stationary	Stationary	P21			20			7	1	G11010472		
2024-10-15 01:01:28.581745	Colombia	CO	Vaupés	CO-VAU							Vaupés, CO (1,135, -70,122)	L10331801	P	1.1353884	-70.1219050	2023-10-14	05:56:00	obsr227821		S152675952	Stationary	Stationary	P21			20			7	1	G11010472		
2024-10-03 21:01:07.275793	Colombia	CO	Vaupés	CO-VAU							Queramiki, Vaupés, CO (1,208, -70,196)	L10335754	P	1.2080642	-70.1958895	2023-10-17	15:56:00	obsr771766		S152572690	Traveling	Traveling	P22			44	0.570		7	1	G11010448		
2024-10-03 21:01:07.365318	Colombia	CO	Vaupés	CO-VAU							Queramiki, Vaupés, CO (1,208, -70,196)	L10335754	P	1.2080642	-70.1958895	2023-10-17	15:56:00	obsr435822		S152579306	Traveling	Traveling	P22			76	0.570		10	1	G11010448		
2024-10-03 21:01:07.385931	Colombia	CO	Vaupés	CO-VAU							Queramiki, Vaupés, CO (1,208, -70,196)	L10335754	P	1.2080642	-70.1958895	2023-10-17	15:56:00	obsr227821		S152675642	Traveling	Traveling	P22			44	0.570		7	1	G11010448		
2024-10-03 21:01:07.407818	Colombia	CO	Vaupés	CO-VAU							Queramiki, Vaupés, CO (1,208, -70,196)	L10335754	P	1.2080642	-70.1958895	2023-10-17	15:56:00	obsr1318794		S153434076	Traveling	Traveling	P22			44	0.570		7	1	G11010448		
2024-10-03 21:01:07.343255	Colombia	CO	Vaupés	CO-VAU							Queramiki, Vaupés, CO (1,208, -70,196)	L10335754	P	1.2080642	-70.1958895	2023-10-17	15:56:00	obsr1217628		S152574759	Traveling	Traveling	P22			44	0.570		7	1	G11010448		
2024-10-03 21:01:07.432379	Colombia	CO	Vaupés	CO-VAU							Queramiki, Vaupés, CO (1,208, -70,196)	L10335754	P	1.2080642	-70.1958895	2023-10-17	15:56:00	obsr2884474		S153736496	Traveling	Traveling	P22			44	0.570		7	1	G11010448		
2023-12-04 17:36:33.841662	Colombia	CO	Vaupés	CO-VAU							Queramiki, Vaupés, CO (1,208, -70,196)	L10335754	P	1.2080642	-70.1958895	2023-10-13	16:01:00	obsr227821		S152676026	Traveling	Traveling	P22			54	1.050		7	1	G11010473		
2023-11-04 14:08:05.044239	Colombia	CO	Vaupés	CO-VAU							Queramiki, Vaupés, CO (1,208, -70,196)	L10335754	P	1.2080642	-70.1958895	2023-10-13	16:01:00	obsr2884474		S153732947	Traveling	Traveling	P22			54	1.050		7	1	G11010473		
2023-10-21 10:06:54.270416	Colombia	CO	Vaupés	CO-VAU							Queramiki, Vaupés, CO (1,208, -70,196)	L10335754	P	1.2080642	-70.1958895	2023-10-13	16:01:00	obsr435822		S152579335	Traveling	Traveling	P22			54	1.050		7	1	G11010473		
2023-10-21 10:06:54.270416	Colombia	CO	Vaupés	CO-VAU							Queramiki, Vaupés, CO (1,208, -70,196)	L10335754	P	1.2080642	-70.1958895	2023-10-13	16:01:00	obsr1217628		S152574828	Traveling	Traveling	P22			54	1.050		7	1	G11010473		
2023-10-21 10:06:54.270416	Colombia	CO	Vaupés	CO-VAU							Queramiki, Vaupés, CO (1,208, -70,196)	L10335754	P	1.2080642	-70.1958895	2023-10-13	16:01:00	obsr771766		S152572337	Traveling	Traveling	P22			54	1.050		7	1	G11010473		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-02-11	17:05:00	obsr2979727		S128204134	Incidental	Incidental	P20						1	0			
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-12-09	06:15:00	obsr825802		S156405994	Traveling	Traveling	P22			330	21.550		2	1	G11303140		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-03-16	06:00:00	obsr1108318		S131051253	Stationary	Stationary	P21			15			2	0			
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-12-09	06:15:00	obsr4581603		S156446661	Traveling	Traveling	P22			330	21.550		2	1	G11303140		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-01-21	16:30:00	obsr2841633		S127214647	Traveling	Traveling	P22			100	3.219		11	1	G9552404	Primer día del tour.-Se realizó pajareo urbano	
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-03-08	06:28:00	obsr834444		S130461369	Stationary	Stationary	P21			2			3	1			
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-02-01	06:25:00	obsr1527374		S127385728	Traveling	Traveling	P22			72	7.895		4	1			
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-02-01	06:30:00	obsr814375		S127490782	Traveling	Traveling	P22			60	2.000		4	0	G9600322		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-02-01	06:30:00	obsr1163340		S127491180	Traveling	Traveling	P22			60	2.000		4	0	G9600322		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-01-21	16:30:00	obsr3405623		S130239285	Traveling	Traveling	P22			100	3.219		11	1	G9552404	Primer día del tour.-Se realizó pajareo urbano	
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-04-16	06:07:00	obsr724258		S134330137	Incidental	Incidental	P20						12	0	G10032309		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-10-12	11:13:00	obsr435822		S152018573	Incidental	Incidental	P20						1	0			
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-03-08	11:25:00	obsr834444		S130461594	Stationary	Stationary	P21			15			3	1			
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-04-16	06:07:00	obsr3767457		S135368746	Incidental	Incidental	P20						12	0	G10032309		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-05-06	15:15:00	obsr1325192		S136372685	Traveling	Traveling	P22			104	6.370		3	1			
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-05-18	06:12:00	obsr669221		S138286165	Traveling	Traveling	P22			21	0.240		2	1	G10262181		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-08-19	17:30:00	obsr402151		S155512690	Incidental	Incidental	P20							0			
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-03-12	17:16:00	obsr286988		S130791122	Stationary	Stationary	P21			5			1	1			
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-06-02	16:04:00	obsr217779		S140260764	Traveling	Traveling	P22			58	0.805		2	1			
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-03-13	17:25:00	obsr286988		S130864933	Incidental	Incidental	P20						1	0			
2025-03-19 15:55:59.621745	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-03-17	15:15:00	obsr1108318		S131140637	Traveling	Traveling	P22			10			2	0			
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-05-02	06:07:00	obsr723466		S155952659	Traveling	Traveling	P22			61	2.600		1	1			
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-03-05	06:12:00	obsr4050453		S147622694	Stationary	Stationary	P21			25			4	1			
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-11-12	05:25:00	obsr1074750		S154275743	Stationary	Stationary	P21			9			1	1			
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-01-03	17:34:00	obsr205104		S125425148	Stationary	Stationary	P21			15			8	1	G9432650		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-01-03	17:34:00	obsr427235		S125428953	Stationary	Stationary	P21			15			8	1	G9432650		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-01-03	17:34:00	obsr997345		S125495303	Stationary	Stationary	P21			15			8	1	G9432650		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-01-03	17:34:00	obsr674509		S126006730	Stationary	Stationary	P21			15			8	1	G9432650		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-03-13	15:19:00	obsr286988		S130857978	Traveling	Traveling	P22			12	0.762		1	1			
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-03-13	10:56:00	obsr286988		S130838264	Traveling	Traveling	P22			10	0.261		1	1			
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-01-03	09:42:00	obsr205104		S125360935	Traveling	Traveling	P22			191	8.870		8	1	G9432628		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-01-03	17:34:00	obsr536137		S125434082	Stationary	Stationary	P21			15			8	1	G9432650		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-01-03	17:34:00	obsr511874		S125433192	Stationary	Stationary	P21			15			8	1	G9432650		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-06-01	16:29:00	obsr217779		S140154272	Stationary	Stationary	P21			20			3	1			
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-01-21	16:30:00	obsr1212362		S127265708	Traveling	Traveling	P22			100	3.219		11	1	G9552404	Primer día del tour.-Se realizó pajareo urbano	
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-08-11	08:10:00	obsr3338462		S162066526	Incidental	Incidental	P20						2	0	G11745042		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-08-11	08:10:00	obsr2076186		S146991642	Incidental	Incidental	P20						2	0	G11745042		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-01-21	16:30:00	obsr964946		S126995349	Traveling	Traveling	P22			100	3.219		11	1	G9552404	Primer día del tour.-Se realizó pajareo urbano	
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-03-06	16:20:00	obsr834444		S130355468	Traveling	Traveling	P22			8	0.545		3	1			
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-10-13	05:48:00	obsr435822		S152062932	Incidental	Incidental	P20						2	0			
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-08-12	05:39:00	obsr2774010		S149773702	Traveling	Traveling	P22			60	1.000		2	1			
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-01-03	09:42:00	obsr1353099		S132811333	Traveling	Traveling	P22			191	8.870		8	1	G9432628		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-01-03	17:34:00	obsr1353099		S132811331	Stationary	Stationary	P21			15			8	1	G9432650		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-12-20	16:56:00	obsr685025		S156775207	Traveling	Traveling	P22			53	2.254		2	1	G11343334		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-08-09	08:00:00	obsr2076186		S146867033	Traveling	Traveling	P22			539	55.655		2	1	G11745057	Trip down river	
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-08-09	08:00:00	obsr3338462		S162066630	Traveling	Traveling	P22			539	55.655		2	1	G11745057	Trip down river	
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-01-03	09:42:00	obsr536137		S125434038	Traveling	Traveling	P22			191	8.870		8	1	G9432628		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-12-31	06:55:00	obsr1190104		S159744346	Traveling	Traveling	P22			600	30.000		1	1			
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-01-03	09:42:00	obsr674509		S125973726	Traveling	Traveling	P22			191	8.870		8	1	G9432628		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-05-18	06:12:00	obsr540781		S138286166	Traveling	Traveling	P22			21	0.240		2	1	G10262181		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-05-27	05:43:00	obsr669221		S139417054	Traveling	Traveling	P22			107	2.670		2	1	G10323640		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-01-03	09:42:00	obsr427235		S125426462	Traveling	Traveling	P22			191	8.870		8	1	G9432628		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-01-03	09:42:00	obsr997345		S125494122	Traveling	Traveling	P22			191	8.870		8	1	G9432628		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-05-27	05:43:00	obsr540781		S139417056	Traveling	Traveling	P22			107	2.670		2	1	G10323640		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-03-17	06:03:00	obsr286988		S131138651	Stationary	Stationary	P21			21			1	1			
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-11-12	13:37:00	obsr1095083		S154314004	Stationary	Stationary	P21			3			1	1			
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-02-25	06:00:00	obsr1037783		S130653940	Stationary	Stationary	P21			55			2	1	G9800709	Esperando en la puerta del hotel	
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-02-25	06:00:00	obsr346210		S130647991	Stationary	Stationary	P21			55			2	1	G9800709	Esperando en la puerta del hotel	
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-05-28	05:19:00	obsr540781		S139569508	Traveling	Traveling	P22			79	2.000		2	1	G10331586		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-01-03	09:42:00	obsr511874		S125433207	Traveling	Traveling	P22			191	8.870		8	1	G9432628		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-03-15	13:21:00	obsr286988		S130980449	Stationary	Stationary	P21			8			1	1			
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-01-29	06:14:00	obsr964946		S127442295	Traveling	Traveling	P22			160	4.150		8	1	G9597292		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-01-29	06:14:00	obsr674509		S127175516	Traveling	Traveling	P22			160	4.150		8	1	G9597292		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-05-28	05:19:00	obsr669221		S139569507	Traveling	Traveling	P22			79	2.000		2	1	G10331586		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-01-21	16:30:00	obsr674509		S126673748	Traveling	Traveling	P22			100	3.219		11	1	G9552404	Primer día del tour.-Se realizó pajareo urbano	
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-01-21	16:30:00	obsr429980		S126890099	Traveling	Traveling	P22			100	3.219		11	1	G9552404	Primer día del tour.-Se realizó pajareo urbano	
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-12-20	16:56:00	obsr1415421		S156775093	Traveling	Traveling	P22			53	2.254		2	1	G11343334		
2024-10-03 16:26:33.985321	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2023-03-15	17:11:00	obsr286988		S131080755	Traveling	Traveling	P22			73	1.160		1	1			
2024-10-03 16:26:34.013095	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2023-03-16	15:41:00	obsr286988		S131080324	Traveling	Traveling	P22			30	1.013		1	1		River viewed from township	
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-05-22	16:58:00	obsr669221		S138910349	Traveling	Traveling	P22			11	0.640		2	1	G10297019		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-05-16	08:15:00	obsr669221		S138022845	Traveling	Traveling	P22			8	0.330		3	1	G10247471		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-05-16	08:15:00	obsr540781		S138022846	Traveling	Traveling	P22			8	0.330		3	1	G10247471		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-11-01	16:30:00	obsr269273		S153555372	Stationary	Stationary	P21			10			2	1			
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-05-28	11:59:00	obsr540781		S139616881	Incidental	Incidental	P20						2	0	G10333646		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-05-28	11:59:00	obsr669221		S139616879	Incidental	Incidental	P20						2	0	G10333646		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-01-29	06:14:00	obsr3405623		S130239093	Traveling	Traveling	P22			160	4.150		8	1	G9597292		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-01-29	06:14:00	obsr429980		S130424570	Traveling	Traveling	P22			160	4.150		8	1	G9597292		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-01-29	06:14:00	obsr1212362		S128401264	Traveling	Traveling	P22			160	4.150		8	1	G9597292		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-01-29	06:14:00	obsr2841633		S127846747	Traveling	Traveling	P22			160	4.150		8	1	G9597292		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-05-22	16:58:00	obsr540781		S138910350	Traveling	Traveling	P22			11	0.640		2	1	G10297019		
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-01-21	16:30:00	obsr504374		S129848963	Traveling	Traveling	P22			100	3.219		11	1	G9552404	Primer día del tour.-Se realizó pajareo urbano	
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-12-30	16:00:00	obsr1190104		S158482361	Stationary	Stationary	P21			120			1	1		Mitu 初日	
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-03-31	04:05:00	obsr235781		S132330431	Traveling	Traveling	P22			60	3.219		2	0			
2025-03-12 20:17:50.452038	Colombia	CO	Vaupés	CO-VAU							Mitú--Casco Urbano	L11222512	H	1.2595480	-70.2355450	2023-03-02	09:38:00	obsr3565484		S130696145	Traveling	Traveling	P22			162	3.631		2	1	G9803385		
