LAST EDITED DATE	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	TRIP COMMENTS	
2022-03-30 19:49:52.790475	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-03-23	06:07:00	obsr1758505	S105437868	Traveling	P22	EBIRD	360	6.000		2	1			
2022-04-07 15:39:49.750939	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-03-19	05:45:00	obsr2808225	S106477723	Traveling	P22	EBIRD	225	5.000		2	1			
2022-03-01 01:30:16.454375	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-01-07	05:31:00	obsr629016	S100311126	Traveling	P22	EBIRD	392	6.530		5	1	G7677294		
2022-03-01 01:30:16.454375	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-01-07	05:31:00	obsr618885	S100311128	Traveling	P22	EBIRD	392	6.530		5	1	G7677294		
2022-03-30 20:24:40.549954	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-03-27	14:09:00	obsr1758505	S105736325	Traveling	P22	EBIRD	180	5.000		2	1			
2022-12-03 17:56:47.873459	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-11-24	11:42:00	obsr2106470	S123116559	Traveling	P22	EBIRD	143	3.110		3	1	G9229375	Miguel Portura guiding	
2022-12-03 17:56:47.873459	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-11-24	11:42:00	obsr161336	S122954977	Traveling	P22	EBIRD	143	3.110		3	1	G9229375	Miguel Portura guiding	
2022-12-03 17:56:47.873459	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-11-24	11:42:00	obsr2875721	S123214936	Traveling	P22	EBIRD	143	3.110		3	1	G9229375	Miguel Portura guiding	
2023-02-07 12:25:40.444185	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-12-14	05:42:00	obsr2875721	S126389950	Traveling	P22	EBIRD	321	3.814		3	1	G9313148		
2023-02-07 12:25:40.46259	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-12-14	05:42:00	obsr122372	S123957783	Traveling	P22	EBIRD	321	3.814		3	1	G9313148		
2023-02-07 12:25:40.492484	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-11-27	05:50:00	obsr1938770	S123509431	Traveling	P22	EBIRD	120	3.000		2	1	G9262137		
2023-02-07 12:25:40.503528	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-11-27	05:50:00	obsr1845781	S123135673	Traveling	P22	EBIRD	120	3.000		2	1	G9262137		
2022-02-01 08:41:16.787699	Colombia	CO	Vaupés	CO-VAU							Camino Santa Cruz y Sendas	L1450948	H	1.1190923	-70.0826454	2022-01-11	05:35:00	obsr650929	S100631627	Traveling	P22	EBIRD	173	0.865		6	1	G7702495	Birding at the bridge and along the road. Cool at the outset with temp of 71-76F.	
2024-01-02 13:24:09.768399	Colombia	CO	Vaupés	CO-VAU							Camino Santa Cruz y Sendas	L1450948	H	1.1190923	-70.0826454	2022-03-22	04:24:00	obsr1758505	S105393149	Traveling	P22	EBIRD	600	10.000		2	1			
2023-10-23 12:32:52.104044	Colombia	CO	Vaupés	CO-VAU							Camino Santa Cruz y Sendas	L1450948	H	1.1190923	-70.0826454	2022-11-01	05:27:00	obsr206398	S122008022	Traveling	P22	EBIRD	578	11.575		4	1	G9145604	Observers Oswaldo Cortes, Peter Hoell, Miguel Portura, Lee Calvert	
2023-10-23 12:32:52.104044	Colombia	CO	Vaupés	CO-VAU							Camino Santa Cruz y Sendas	L1450948	H	1.1190923	-70.0826454	2022-11-01	05:27:00	obsr529147	S121713894	Traveling	P22	EBIRD	578	11.575		4	1	G9145604	Observers Oswaldo Cortes, Peter Hoell, Miguel Portura, Lee Calvert	
2022-03-01 12:20:28.889763	Colombia	CO	Vaupés	CO-VAU							Camino Santa Cruz y Sendas	L1450948	H	1.1190923	-70.0826454	2022-01-12	17:03:00	obsr151037	S101038581	Traveling	P22	EBIRD	73	5.510		7	1	G7706792	While birding along the road we were invited by a young man to enter and walk around his property. He and his mother were very cordial and welcoming and have a lovely property with much potential for birds.	
2022-03-01 12:23:06.401501	Colombia	CO	Vaupés	CO-VAU							Camino Santa Cruz y Sendas	L1450948	H	1.1190923	-70.0826454	2022-01-11	05:35:00	obsr151037	S101038027	Traveling	P22	EBIRD	173	0.865		6	1	G7702495	Birding at the bridge and along the road. Cool at the outset with temp of 71-76F.	
2022-12-03 18:54:28.57699	Colombia	CO	Vaupés	CO-VAU							Camino Santa Cruz y Sendas	L1450948	H	1.1190923	-70.0826454	2022-11-25	11:53:00	obsr2875721	S123214932	Traveling	P22	EBIRD	122	4.150		2	1	G9237396	Miguel Portura guiding.	
2022-12-03 19:00:46.354339	Colombia	CO	Vaupés	CO-VAU							Camino Santa Cruz y Sendas	L1450948	H	1.1190923	-70.0826454	2022-11-25	13:56:00	obsr2106470	S123116556	Traveling	P22	EBIRD	70	2.510		3	1	G9229372	Miguel Portura guiding	
2022-12-03 19:00:46.354339	Colombia	CO	Vaupés	CO-VAU							Camino Santa Cruz y Sendas	L1450948	H	1.1190923	-70.0826454	2022-11-25	13:56:00	obsr2875721	S123214933	Traveling	P22	EBIRD	70	2.510		3	1	G9229372	Miguel Portura guiding	
2022-01-28 16:51:26.42726	Colombia	CO	Vaupés	CO-VAU							Camino Santa Cruz y Sendas	L1450948	H	1.1190923	-70.0826454	2022-01-11	05:35:00	obsr142405	S100799164	Traveling	P22	EBIRD	173	0.865		6	1	G7702495	Birding at the bridge and along the road. Cool at the outset with temp of 71-76F.	
2022-01-28 16:51:26.42726	Colombia	CO	Vaupés	CO-VAU							Camino Santa Cruz y Sendas	L1450948	H	1.1190923	-70.0826454	2022-01-11	05:35:00	obsr1109684	S100809034	Traveling	P22	EBIRD	173	0.865		6	1	G7702495	Birding at the bridge and along the road. Cool at the outset with temp of 71-76F.	
2022-01-28 17:17:22.41758	Colombia	CO	Vaupés	CO-VAU							Camino Santa Cruz y Sendas	L1450948	H	1.1190923	-70.0826454	2022-01-11	08:39:00	obsr535937	S100574085	Traveling	P22	EBIRD	148	5.519		6	1	G7702497	Birding from from Road for 3 miles from the coordinates. Sunny and warm with a light breeze.	
2022-01-28 17:17:22.41758	Colombia	CO	Vaupés	CO-VAU							Camino Santa Cruz y Sendas	L1450948	H	1.1190923	-70.0826454	2022-01-11	08:39:00	obsr650929	S100631625	Traveling	P22	EBIRD	148	5.519		6	1	G7702497	Birding from from Road for 3 miles from the coordinates. Sunny and warm with a light breeze.	
2022-01-28 17:17:22.41758	Colombia	CO	Vaupés	CO-VAU							Camino Santa Cruz y Sendas	L1450948	H	1.1190923	-70.0826454	2022-01-11	08:39:00	obsr543784	S100580185	Traveling	P22	EBIRD	148	5.519		6	1	G7702497	Birding from from Road for 3 miles from the coordinates. Sunny and warm with a light breeze.	
2022-01-28 17:17:22.41758	Colombia	CO	Vaupés	CO-VAU							Camino Santa Cruz y Sendas	L1450948	H	1.1190923	-70.0826454	2022-01-11	08:39:00	obsr1109684	S100809032	Traveling	P22	EBIRD	148	5.519		6	1	G7702497	Birding from from Road for 3 miles from the coordinates. Sunny and warm with a light breeze.	
2022-01-28 16:51:26.42726	Colombia	CO	Vaupés	CO-VAU							Camino Santa Cruz y Sendas	L1450948	H	1.1190923	-70.0826454	2022-01-11	05:35:00	obsr535937	S100574036	Traveling	P22	EBIRD	173	0.865		6	1	G7702495	Birding at the bridge and along the road. Cool at the outset with temp of 71-76F.	
2022-01-28 17:17:22.41758	Colombia	CO	Vaupés	CO-VAU							Camino Santa Cruz y Sendas	L1450948	H	1.1190923	-70.0826454	2022-01-11	08:39:00	obsr142405	S100799218	Traveling	P22	EBIRD	148	5.519		6	1	G7702497	Birding from from Road for 3 miles from the coordinates. Sunny and warm with a light breeze.	
2022-01-28 17:17:22.41758	Colombia	CO	Vaupés	CO-VAU							Camino Santa Cruz y Sendas	L1450948	H	1.1190923	-70.0826454	2022-01-11	08:39:00	obsr52680	S100795093	Traveling	P22	EBIRD	148	5.519		6	1	G7702497	Birding from from Road for 3 miles from the coordinates. Sunny and warm with a light breeze.	
2024-04-18 02:09:27.964036	Colombia	CO	Vaupés	CO-VAU							Ceima Cachivera	L1451759	H	1.2221020	-70.1615238	2022-08-04	06:20:00	obsr3328394	S116641624	Traveling	P22	EBIRD	321	5.380		5	1	G8774560		
2022-10-05 22:44:16.689615	Colombia	CO	Vaupés	CO-VAU							Ceima Cachivera	L1451759	H	1.2221020	-70.1615238	2022-10-05	16:00:00	obsr208925	S120034267	Traveling	P22	EBIRD	180	3.000		4	1			
2023-09-30 21:04:12.348756	Colombia	CO	Vaupés	CO-VAU							Ceima Cachivera	L1451759	H	1.2221020	-70.1615238	2022-10-14	12:33:00	obsr429816	S121232136	Traveling	P22	EBIRD	30	0.923		6	1	G10914624		
2023-09-30 21:04:12.348756	Colombia	CO	Vaupés	CO-VAU							Ceima Cachivera	L1451759	H	1.2221020	-70.1615238	2022-10-14	12:33:00	obsr1474737	S151129779	Traveling	P22	EBIRD	30	0.923		6	1	G10914624		
2022-04-25 23:46:44.922393	Colombia	CO	Vaupés	CO-VAU							Ceima Cachivera	L1451759	H	1.2221020	-70.1615238	2022-04-06	06:05:00	obsr396597	S106434206	Traveling	P22	EBIRD	724	10.694		5	1			
2022-03-28 07:54:49.302809	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-03-27	14:35:00	obsr92695	S105759460	Traveling	P22	EBIRD	175	4.520		4	0			
2022-03-10 20:22:23.636699	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-03-10	08:00:00	obsr835486	S104578551	Traveling	P22	EBIRD	300	6.000		1	0			
2022-03-01 12:21:25.014782	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-01-15	06:20:00	obsr151037	S100959243	Traveling	P22	EBIRD	75	1.071		7	1	G7718906		
2022-01-28 23:11:33.136714	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-01-13	06:42:00	obsr535937	S100682764	Traveling	P22	EBIRD	205	3.102		7	1	G7709902		
2022-01-28 23:27:40.36318	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-01-13	10:08:00	obsr52680	S100795083	Traveling	P22	EBIRD	104	2.619		7	1	G7709903	This list is the return leg of an out and back hike on Senda Bocatoma.	
2022-01-28 23:27:40.36318	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-01-13	10:08:00	obsr535937	S100682703	Traveling	P22	EBIRD	104	2.619		7	1	G7709903	This list is the return leg of an out and back hike on Senda Bocatoma.	
2022-01-28 23:27:40.36318	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-01-13	10:08:00	obsr543784	S100691927	Traveling	P22	EBIRD	104	2.619		7	1	G7709903	This list is the return leg of an out and back hike on Senda Bocatoma.	
2022-01-28 23:27:40.36318	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-01-13	10:08:00	obsr650929	S100685832	Traveling	P22	EBIRD	104	2.619		7	1	G7709903	This list is the return leg of an out and back hike on Senda Bocatoma.	
2022-01-28 23:11:33.136714	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-01-13	06:42:00	obsr142405	S100826226	Traveling	P22	EBIRD	205	3.102		7	1	G7709902		
2022-01-28 23:11:33.136714	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-01-13	06:42:00	obsr543784	S100691931	Traveling	P22	EBIRD	205	3.102		7	1	G7709902		
2022-01-28 23:11:33.136714	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-01-13	06:42:00	obsr52680	S100795082	Traveling	P22	EBIRD	205	3.102		7	1	G7709902		
2022-01-28 23:11:33.136714	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-01-13	06:42:00	obsr1109684	S100808986	Traveling	P22	EBIRD	205	3.102		7	1	G7709902		
2022-01-28 23:11:33.136714	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-01-13	06:42:00	obsr151037	S101038595	Traveling	P22	EBIRD	205	3.102		7	1	G7709902		
2022-01-28 23:11:33.136714	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-01-13	06:42:00	obsr650929	S100685826	Traveling	P22	EBIRD	205	3.102		7	1	G7709902		
2022-01-28 23:27:40.36318	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-01-13	10:08:00	obsr142405	S100826228	Traveling	P22	EBIRD	104	2.619		7	1	G7709903	This list is the return leg of an out and back hike on Senda Bocatoma.	
2024-01-02 13:24:20.457037	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-01-15	06:20:00	obsr543784	S100820466	Traveling	P22	EBIRD	75	1.071		7	1	G7718906		
2024-02-15 18:05:44.508715	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-04-16	05:30:00	obsr296329	S107208656	Traveling	P22	EBIRD	330	4.023		3	1	G8197408		
2024-01-02 13:24:20.401054	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-01-15	06:20:00	obsr1109684	S100808972	Traveling	P22	EBIRD	75	1.071		7	1	G7718906		
2024-01-02 13:24:20.416477	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-01-15	06:20:00	obsr142405	S100826244	Traveling	P22	EBIRD	75	1.071		7	1	G7718906		
2024-01-02 13:24:20.378082	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-01-15	06:20:00	obsr52680	S100795071	Traveling	P22	EBIRD	75	1.071		7	1	G7718906		
2024-01-02 13:24:20.033025	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-11-05	06:17:00	obsr206398	S122008053	Traveling	P22	EBIRD	262	5.133		4	1	G9145609	Observes: Oswaldo Cortes, Peter Hoell, Miguel Portura, Lee Calvert	
2024-02-15 18:05:44.508715	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-04-16	05:30:00	obsr2659182	S107361868	Traveling	P22	EBIRD	330	4.023		3	1	G8197408		
2024-01-02 13:24:20.476157	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-01-15	06:20:00	obsr650929	S100810808	Traveling	P22	EBIRD	75	1.071		7	1	G7718906		
2024-01-02 13:24:20.433672	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-01-15	06:20:00	obsr535937	S100764853	Traveling	P22	EBIRD	75	1.071		7	1	G7718906		
2024-01-02 13:24:20.056068	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-11-05	06:17:00	obsr529147	S121985725	Traveling	P22	EBIRD	262	5.133		4	1	G9145609	Observes: Oswaldo Cortes, Peter Hoell, Miguel Portura, Lee Calvert	
2024-04-18 02:01:07.306011	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-02-26	05:49:00	obsr420381	S103928807	Traveling	P22	EBIRD	274	9.740		5	1		manana nublada. Con Miguel Portura, Julio Calderon JJ Reyes Francisco Piedrahita NellY Medina	
2023-06-12 22:44:23.000811	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-02-24	05:57:00	obsr674509	S103640421	Traveling	P22	EBIRD	180	5.390		13	1	G7929089		
2023-06-12 22:44:23.000811	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-02-24	05:57:00	obsr1180904	S103979287	Traveling	P22	EBIRD	180	5.390		13	1	G7929089		
2023-06-12 22:44:23.000811	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-02-24	05:57:00	obsr1184698	S122139588	Traveling	P22	EBIRD	180	5.390		13	1	G7929089		
2023-06-12 22:44:23.000811	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-02-24	05:57:00	obsr1231533	S103631348	Traveling	P22	EBIRD	180	5.390		13	1	G7929089		
2023-06-12 22:44:23.000811	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-02-24	05:57:00	obsr300873	S103660130	Traveling	P22	EBIRD	180	5.390		13	1	G7929089		
2023-06-12 22:44:23.000811	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-02-24	05:57:00	obsr760631	S103798362	Traveling	P22	EBIRD	180	5.390		13	1	G7929089		
2022-10-26 10:32:24.33451	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-03-17	05:45:00	obsr2808225	S106473661	Traveling	P22	EBIRD	335	6.000		2	1			
2022-10-26 10:32:24.10554	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-03-13	06:15:00	obsr2808225	S106459201	Traveling	P22	EBIRD	270	6.000		2	1			
2022-10-26 10:32:23.870906	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-03-11	05:50:00	obsr2808225	S106456765	Traveling	P22	EBIRD	310	5.000		8	1			
2023-01-08 11:56:22.037524	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-01-03	05:43:00	obsr524543	S100621353	Traveling	P22	EBIRD	389	6.357		3	1	G7705512		
2023-01-08 11:56:22.037524	Colombia	CO	Vaupés	CO-VAU							Senda Bocatoma (Pipeline Trail)	L1451781	H	1.2218274	-70.2285361	2022-01-03	05:43:00	obsr256173	S100609504	Traveling	P22	EBIRD	389	6.357		3	1	G7705512		
2022-12-08 15:58:41.552055	Colombia	CO	Vaupés	CO-VAU							via caño sangre, Mita CO-Vaupes 1.22758, -70.23739	L14460892	P	1.2275790	-70.2373900	2022-11-28	08:03:00	obsr3272359	S123483462	Traveling	P22	EBIRD	600	8.000		3	1	G9259444	Pajariando camino al Cerro Guacamayas	
2022-12-08 15:59:05.184423	Colombia	CO	Vaupés	CO-VAU							via caño sangre, Mita CO-Vaupes 1.22758, -70.23739	L14460892	P	1.2275790	-70.2373900	2022-11-28	08:03:00	obsr162605	S123483461	Traveling	P22	EBIRD	600	8.000		3	1	G9259444	Pajariando camino al Cerro Guacamayas	
2022-05-23 09:47:09.164903	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-03-04	05:43:00	obsr2751352	S104164675	Traveling	P22	EBIRD	451	9.000		3	1	G7972192		
2022-05-04 15:15:12.883697	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-04-29	18:02:00	obsr882835	S108508792	Traveling	P22	EBIRD	94	3.000		8	1	G8272607		
2022-05-23 09:47:09.164903	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-03-04	05:43:00	obsr179558	S104156995	Traveling	P22	EBIRD	451	9.000		3	1	G7972192		
2022-01-31 05:53:41.498918	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-01-07	05:30:00	obsr1659500	S100308407	Traveling	P22	EBIRD	300	8.047		2	1			
2022-01-31 05:54:44.618651	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-01-07	13:10:00	obsr1659500	S100309112	Traveling	P22	EBIRD	240	4.828		2	1			
2022-05-06 16:01:54.104246	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-04-29	14:47:00	obsr882835	S108508793	Traveling	P22	EBIRD	208	4.000		8	1	G8272608		
2022-05-06 16:01:54.104246	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-04-29	14:47:00	obsr321933	S108508620	Traveling	P22	EBIRD	208	4.000		8	1	G8272608		
2022-05-06 16:01:54.104246	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-04-29	14:47:00	obsr675411	S108513465	Traveling	P22	EBIRD	208	4.000		8	1	G8272608		
2022-05-06 16:01:54.104246	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-04-29	14:47:00	obsr162605	S108441542	Traveling	P22	EBIRD	208	4.000		8	1	G8272608		
2022-05-06 16:01:54.104246	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-04-29	14:47:00	obsr1451404	S108567293	Traveling	P22	EBIRD	208	4.000		8	1	G8272608		
2022-12-07 11:48:46.241069	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-11-24	09:25:00	obsr2875721	S123214934	Traveling	P22	EBIRD	121	2.220		3	1	G9229373	Miguel Portura guiding	
2022-12-07 12:00:52.428013	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-11-24	14:06:00	obsr161336	S122954746	Traveling	P22	EBIRD	169	3.000		3	1	G9237557	From caño sangre to mitu cachivera. Miguel Portura guiding.	
2022-12-07 12:00:52.428013	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-11-24	14:06:00	obsr2106470	S123217202	Traveling	P22	EBIRD	169	3.000		3	1	G9237557	From caño sangre to mitu cachivera. Miguel Portura guiding.	
2022-12-07 11:48:46.241069	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-11-24	09:25:00	obsr161336	S122955921	Traveling	P22	EBIRD	121	2.220		3	1	G9229373	Miguel Portura guiding	
2022-12-07 11:48:46.241069	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-11-24	09:25:00	obsr2106470	S123116557	Traveling	P22	EBIRD	121	2.220		3	1	G9229373	Miguel Portura guiding	
2022-05-27 09:04:29.335246	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-03-12	06:34:00	obsr433512	S111394592	Traveling	P22	EBIRD	140	2.500		1	1			
2022-01-17 17:11:38.094293	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-01-06	04:52:00	obsr256173	S100611388	Traveling	P22	EBIRD	411	10.557		3	1	G7705503		
2022-01-22 07:00:37.41463	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-01-12	05:28:00	obsr119128	S100626646	Traveling	P22	EBIRD	379	9.150		2	1			
2022-01-16 20:35:56.850176	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-01-15	16:13:00	obsr119128	S100894604	Traveling	P22	EBIRD	89	2.640		2	1			
2023-09-30 19:45:47.322955	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-10-13	13:58:00	obsr429816	S121231962	Traveling	P22	EBIRD	92	1.407		6	1	G10914157		
2023-09-29 21:14:48.73596	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-10-13	06:00:00	obsr429816	S121231882	Traveling	P22	EBIRD	83	0.727		6	1	G10909390		
